Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1675040400000,23751.02000000,23765.90000000,23625.83000000,23670.08000000,10375.90064000,1675043999999,245655933.00181970,291186,4987.47283000,118082651.04287190,0
1675044000000,23670.08000000,23673.49000000,23567.10000000,23645.76000000,9335.74532000,1675047599999,220536945.46789970,262636,4572.79088000,108025306.67157610,0
1675047600000,23645.76000000,23703.61000000,23621.74000000,23701.44000000,6930.90378000,1675051199999,163999583.54555610,210343,3528.06988000,83482071.37152940,0
1675051200000,23700.78000000,23769.32000000,23694.31000000,23717.76000000,7489.99072000,1675054799999,177746530.23788490,211849,3715.09490000,88163875.79455990,0
1675054800000,23717.76000000,23733.86000000,23663.00000000,23728.71000000,6783.55715000,1675058399999,160758339.46527300,184410,3471.47670000,82271469.57472890,0
1675058400000,23728.71000000,23744.60000000,23658.00000000,23692.38000000,7732.32161000,1675061999999,183317904.16653930,209640,3803.44815000,90177411.07347640,0
1675062000000,23691.84000000,23706.36000000,23599.15000000,23642.81000000,9339.96326000,1675065599999,220890635.05796610,237356,4541.43004000,107409023.57474380,0
1675065600000,23642.81000000,23676.98000000,23507.00000000,23548.76000000,12879.05024000,1675069199999,303854438.85866760,311166,6005.05209000,141678695.37203220,0
1675069200000,23547.79000000,23552.65000000,23110.00000000,23191.20000000,30359.75905000,1675072799999,707468273.28820820,647431,15036.55566000,350397441.50265880,0
1675072800000,23191.20000000,23305.73000000,23101.62000000,23243.54000000,13937.89938000,1675076399999,323858106.22059360,365731,6831.88011000,158751792.87304870,0
1675076400000,23244.50000000,23275.55000000,23017.00000000,23077.47000000,15366.92060000,1675079999999,356002449.43551830,361320,7307.07108000,169305325.06094590,0
1675080000000,23077.47000000,23153.06000000,22962.68000000,23076.27000000,16984.69992000,1675083599999,391823442.09067980,414747,8485.26032000,195765967.62950180,0
1675083600000,23076.27000000,23132.74000000,23045.00000000,23057.19000000,9516.28569000,1675087199999,219738751.67775940,283725,4608.24466000,106413303.15328230,0
1675087200000,23057.72000000,23289.86000000,23027.30000000,23287.70000000,16950.55929000,1675090799999,392885084.52539110,427334,8779.42846000,203498993.47645380,0
1675090800000,23288.97000000,23301.82000000,23048.79000000,23178.51000000,14938.10158000,1675094399999,346302412.47154310,394267,7513.82576000,174193883.82349690,0
1675094400000,23178.51000000,23248.86000000,23110.38000000,23170.38000000,12520.73968000,1675097999999,290214048.66420590,337716,6224.18668000,144274248.28205660,0
1675098000000,23170.38000000,23237.86000000,23088.06000000,23108.94000000,11644.19512000,1675101599999,269774834.77065220,319256,5762.23486000,133508741.72310570,0
1675101600000,23109.92000000,23180.00000000,23067.34000000,23138.83000000,9788.90857000,1675105199999,226319499.71351830,285837,4842.32949000,111958427.99678910,0
1675105200000,23139.06000000,23141.82000000,22627.90000000,22784.86000000,24844.39080000,1675108799999,566326615.54193490,558908,11977.53618000,272971933.14440240,0
1675108800000,22784.86000000,22810.00000000,22558.88000000,22697.83000000,16318.16625000,1675112399999,370475095.70850800,390058,7953.37435000,180580929.64020020,0
1675112400000,22697.83000000,22794.80000000,22674.05000000,22743.70000000,9403.45069000,1675115999999,213938000.60724660,261764,4746.63887000,107992410.76024840,0
1675116000000,22744.64000000,22768.02000000,22500.00000000,22729.81000000,9085.44002000,1675119599999,206152875.43003840,264167,4482.58132000,101728324.54373600,0
1675119600000,22731.10000000,22840.69000000,22703.61000000,22826.15000000,9617.11516000,1675123199999,219054774.86062470,262873,4855.00341000,110593176.20599200,0
1675123200000,22827.38000000,22877.45000000,22714.77000000,22828.32000000,11523.71022000,1675126799999,262775754.77657200,286995,5789.24450000,132015504.68451810,0
1675126800000,22828.32000000,22862.00000000,22755.23000000,22830.23000000,8866.96260000,1675130399999,202343361.76825080,237011,4397.24262000,100353089.28656830,0
1675130400000,22830.23000000,22913.71000000,22817.30000000,22857.93000000,8902.28528000,1675133999999,203612250.38543540,234872,4340.34119000,99272634.00522430,0
1675134000000,22857.93000000,22869.94000000,22814.81000000,22835.01000000,5838.55706000,1675137599999,133387766.65146950,169809,2797.87758000,63922267.36117780,0
1675137600000,22835.46000000,22865.58000000,22800.33000000,22861.59000000,6810.39671000,1675141199999,155526965.98315980,175989,3532.84337000,80682390.71413960,0
1675141200000,22862.32000000,22873.01000000,22754.23000000,22759.14000000,7408.77393000,1675144799999,169176846.80977060,192227,3453.57706000,78868406.10792490,0
1675144800000,22759.14000000,22867.77000000,22743.05000000,22812.12000000,9607.79061000,1675148399999,219078144.36397500,240846,4963.55976000,113180522.10853830,0
1675148400000,22812.12000000,22989.48000000,22809.67000000,22978.24000000,11639.20648000,1675151999999,266655676.97821780,282070,5959.79714000,136543015.20710040,0
1675152000000,22978.24000000,22996.84000000,22835.01000000,22912.62000000,11420.32067000,1675155599999,261788174.80261060,310538,5635.09733000,129175689.47554340,0
1675155600000,22912.60000000,22942.13000000,22882.89000000,22891.34000000,6771.09473000,1675159199999,155117725.53821020,187713,3375.31861000,77327283.04588620,0
1675159200000,22892.45000000,22913.00000000,22815.00000000,22828.87000000,8807.57025000,1675162799999,201429106.17600610,244350,4235.55430000,96869066.72972850,0
1675162800000,22828.15000000,22881.44000000,22810.03000000,22865.43000000,8128.05264000,1675166399999,185723370.41048120,234344,4152.60149000,94887625.19583730,0
1675166400000,22865.97000000,22923.99000000,22851.01000000,22895.15000000,8860.36003000,1675169999999,202790993.78547330,254990,4516.08449000,103365247.47704320,0
1675170000000,22895.82000000,23127.50000000,22884.86000000,23127.11000000,19784.45250000,1675173599999,455095835.61768090,459432,10062.51947000,231479239.18143180,0
1675173600000,23126.94000000,23197.38000000,23056.00000000,23119.64000000,20608.66415000,1675177199999,476489612.05197030,477255,10132.44118000,234281801.39099290,0
1675177200000,23118.76000000,23206.84000000,23075.01000000,23121.80000000,15664.62570000,1675180799999,362421450.04040830,367054,8210.87880000,189980852.35281410,0
1675180800000,23121.80000000,23221.14000000,23081.08000000,23109.17000000,14714.98280000,1675184399999,340397656.36848720,364043,7302.32986000,168938364.60667990,0
1675184400000,23109.88000000,23182.13000000,23086.01000000,23152.42000000,9824.57802000,1675187999999,227253729.60655210,269089,4917.08297000,113743559.99159900,0
1675188000000,23151.76000000,23187.00000000,23115.06000000,23165.96000000,8376.46543000,1675191599999,193880748.86493720,240614,4217.15196000,97613715.57234580,0
1675191600000,23166.54000000,23188.58000000,23087.28000000,23163.88000000,9139.87470000,1675195199999,211552549.88308730,255342,4629.58694000,107162328.12136780,0
1675195200000,23162.99000000,23172.80000000,23045.07000000,23095.41000000,10546.57529000,1675198799999,243779263.23610840,278257,5310.79043000,122758161.05993430,0
1675198800000,23095.41000000,23124.34000000,22812.69000000,22948.69000000,17969.15727000,1675202399999,412552197.06215680,415960,8897.44872000,204285638.30752170,0
1675202400000,22947.66000000,23320.00000000,22872.12000000,23181.81000000,12479.54407000,1675205999999,287701569.43979630,329247,6735.94740000,155338118.27998380,0
1675206000000,23181.81000000,23188.70000000,23081.19000000,23125.13000000,10955.34795000,1675209599999,253328173.93766810,290364,5462.81000000,126324485.97679770,0
1675209600000,23125.13000000,23168.90000000,22997.10000000,23085.73000000,12121.64019000,1675213199999,279785863.47569260,310758,5920.42967000,136660177.26293370,0
1675213200000,23085.36000000,23184.29000000,23055.25000000,23123.09000000,9512.34705000,1675216799999,219853211.83902410,250750,4893.09793000,113094325.49396570,0
1675216800000,23123.10000000,23130.93000000,23078.50000000,23108.43000000,7108.81617000,1675220399999,164204643.78297120,188226,3515.37851000,81202795.16221250,0
1675220400000,23107.17000000,23134.59000000,23038.07000000,23130.19000000,6963.14876000,1675223999999,160808444.74812790,199591,3477.06752000,80305398.83377260,0
1675224000000,23130.70000000,23157.41000000,23107.83000000,23135.98000000,6849.16887000,1675227599999,158457238.96938520,197637,3373.22863000,78042731.23873910,0
1675227600000,23136.75000000,23167.39000000,23111.39000000,23118.67000000,7203.55757000,1675231199999,166712399.48564400,204118,3629.77486000,84005769.76458690,0
1675231200000,23118.68000000,23131.98000000,23048.25000000,23065.77000000,9050.34218000,1675234799999,209027499.80548780,256277,4393.59735000,101478538.51847080,0
1675234800000,23065.77000000,23115.54000000,23017.07000000,23076.68000000,9414.40529000,1675238399999,217215024.22168890,248756,4641.81674000,107101396.52315250,0
1675238400000,23076.67000000,23087.43000000,22938.16000000,22982.03000000,12329.59133000,1675241999999,283684934.99132460,328150,5999.04277000,138027699.56557970,0
1675242000000,22982.15000000,23021.87000000,22919.33000000,22991.86000000,8580.88945000,1675245599999,197219676.63569390,252600,4222.41624000,97050999.35881380,0
1675245600000,22992.69000000,23011.87000000,22942.84000000,22996.30000000,6854.90401000,1675249199999,157577574.23805100,193850,3382.91814000,77769333.04477780,0
1675249200000,22996.30000000,23100.00000000,22987.60000000,23077.52000000,9473.27665000,1675252799999,218414150.67281940,238873,4903.56766000,113054430.92903800,0
1675252800000,23078.43000000,23108.09000000,23048.10000000,23060.63000000,8027.88923000,1675256399999,185299432.50957030,216235,3941.89435000,90988897.84846500,0
1675256400000,23061.34000000,23140.89000000,23015.34000000,23086.10000000,13119.92700000,1675259999999,302966543.86086960,312604,6411.79574000,148063538.29773660,0
1675260000000,23086.78000000,23144.85000000,23028.88000000,23101.00000000,14518.97041000,1675263599999,335384294.02511390,362662,7284.67640000,168280807.14876120,0
1675263600000,23101.00000000,23111.78000000,22938.36000000,22979.73000000,18159.57255000,1675267199999,418227621.05507120,430092,8788.64720000,202417431.45970670,0
1675267200000,22979.73000000,23036.63000000,22918.20000000,22999.85000000,7567.43291000,1675270799999,174041422.43193570,250638,3773.31123000,86785251.67308940,0
1675270800000,23000.62000000,23038.93000000,22929.00000000,22994.27000000,8248.08199000,1675274399999,189618779.34143150,253739,4058.04156000,93295091.41009920,0
1675274400000,22993.32000000,23128.00000000,22943.47000000,23077.26000000,13755.66630000,1675277999999,317008370.96833560,352979,7015.58090000,161684586.00244300,0
1675278000000,23075.53000000,23494.77000000,22760.23000000,23385.99000000,48362.42475000,1675281599999,1118831284.13664250,1070272,24352.73895000,563480994.20571340,0
1675281600000,23385.99000000,23650.00000000,23320.01000000,23573.11000000,29029.31149000,1675285199999,681870944.35929660,655956,15010.94099000,352635459.26124080,0
1675285200000,23571.72000000,23800.00000000,23535.27000000,23681.05000000,22847.57559000,1675288799999,541552437.18561100,501798,11977.19323000,283903714.40773360,0
1675288800000,23681.05000000,23812.66000000,23654.83000000,23714.50000000,10835.68856000,1675292399999,257143722.67568460,305619,5695.57790000,135172111.19527160,0
1675292400000,23713.81000000,23786.38000000,23682.94000000,23732.66000000,10855.79441000,1675295999999,257636486.90962610,281033,5444.85031000,129228674.11282350,0
1675296000000,23731.41000000,24255.00000000,23690.02000000,24189.85000000,26407.16074000,1675299599999,631740107.31242080,576889,13778.13038000,329642725.64302040,0
1675299600000,24188.09000000,24209.91000000,23946.59000000,23950.55000000,16540.13997000,1675303199999,397778420.85506550,427525,8190.26731000,196972417.39131590,0
1675303200000,23950.55000000,23988.26000000,23830.02000000,23885.19000000,10559.08280000,1675306799999,252474219.68442550,299118,5295.18417000,126616226.31207030,0
1675306800000,23884.85000000,23934.00000000,23847.28000000,23848.60000000,7920.05056000,1675310399999,189239631.12401600,254033,3926.52303000,93823596.35952330,0
1675310400000,23848.60000000,23907.79000000,23838.30000000,23882.87000000,7784.41929000,1675313999999,185878013.98726780,234584,4089.60671000,97653525.61480180,0
1675314000000,23882.87000000,23921.10000000,23800.00000000,23804.61000000,8555.18843000,1675317599999,204198701.92461190,236069,4168.45272000,99501247.54669320,0
1675317600000,23803.74000000,23831.17000000,23658.20000000,23786.46000000,11976.68705000,1675321199999,284618964.05830480,307584,5719.67348000,135922779.87964210,0
1675321200000,23786.46000000,23832.28000000,23738.75000000,23781.12000000,8458.06064000,1675324799999,201231833.49616930,232931,4200.84423000,99946201.72072420,0
1675324800000,23780.65000000,23852.75000000,23766.16000000,23799.59000000,9533.64662000,1675328399999,226977033.84387630,251321,4832.13944000,115045420.82818960,0
1675328400000,23799.16000000,23836.00000000,23750.00000000,23830.91000000,8929.00130000,1675331999999,212417374.72917170,246043,4551.39054000,108279241.11430120,0
1675332000000,23830.23000000,23835.00000000,23770.80000000,23780.17000000,7433.76141000,1675335599999,176912696.10015180,206370,3664.07401000,87201074.01878340,0
1675335600000,23780.84000000,23850.68000000,23772.68000000,23820.49000000,8445.33577000,1675339199999,201140805.71256840,219055,4347.85461000,103555305.41790700,0
1675339200000,23820.49000000,23831.92000000,23760.83000000,23800.76000000,9612.75861000,1675342799999,228786331.77539640,257641,4678.88010000,111361309.59128120,0
1675342800000,23800.77000000,23816.92000000,23715.41000000,23766.53000000,13390.27586000,1675346399999,318310080.48867220,339727,6594.30899000,156762119.15236630,0
1675346400000,23766.53000000,23945.68000000,23525.00000000,23609.11000000,30987.36707000,1675349999999,737065753.17962400,660129,15284.11386000,363584874.14321030,0
1675350000000,23609.11000000,23927.21000000,23550.80000000,23839.50000000,29495.19429000,1675353599999,699478963.33140980,651136,15049.21818000,356902670.35652840,0
1675353600000,23839.50000000,23898.98000000,23765.09000000,23790.35000000,19698.71575000,1675357199999,469418305.30525470,475337,9648.39600000,229933358.91989680,0
1675357200000,23790.35000000,23935.05000000,23780.01000000,23893.33000000,14027.00706000,1675360799999,334566965.84927460,361892,7385.93421000,176175438.10287650,0
1675360800000,23894.10000000,24144.62000000,23889.88000000,24054.54000000,24227.07145000,1675364399999,582478311.95153250,581456,12453.88196000,299416228.22675380,0
1675364400000,24055.71000000,24071.00000000,23725.76000000,23802.57000000,25274.65630000,1675367999999,602718020.02629130,608548,12127.19786000,289180157.10674640,0
1675368000000,23802.57000000,23878.00000000,23748.55000000,23872.75000000,15880.07072000,1675371599999,377960231.63718730,420584,7948.75853000,189197693.40824960,0
1675371600000,23872.76000000,23924.81000000,23413.02000000,23455.65000000,24846.98228000,1675375199999,589237682.17953250,574069,11973.57629000,284001824.42085030,0
1675375200000,23455.65000000,23618.98000000,23363.27000000,23556.13000000,13508.07482000,1675378799999,317755246.46724540,385382,6693.68472000,157466477.89143400,0
1675378800000,23556.70000000,23595.50000000,23423.75000000,23488.94000000,10686.49872000,1675382399999,251313150.78564110,294877,5212.11185000,122574000.73942760,0
1675382400000,23489.33000000,23585.04000000,23436.06000000,23552.89000000,12175.93159000,1675385999999,286566942.29588040,330894,6127.55879000,144219014.61741490,0
1675386000000,23553.32000000,23590.11000000,23522.70000000,23555.12000000,8343.49653000,1675389599999,196568928.81587070,228787,4097.67485000,96544883.02741230,0
1675389600000,23555.12000000,23580.60000000,23411.47000000,23475.45000000,11027.45565000,1675393199999,259048729.68360860,285934,5444.72992000,127897754.01164300,0
1675393200000,23475.46000000,23536.35000000,23413.01000000,23534.18000000,10062.05078000,1675396799999,236354586.16651820,272301,5070.45458000,119106706.53987200,0
1675396800000,23533.64000000,23566.18000000,23507.21000000,23516.73000000,7602.35376000,1675400399999,178907110.40391660,208490,3813.33342000,89742581.92758770,0
1675400400000,23516.73000000,23549.37000000,23501.24000000,23523.58000000,7365.71730000,1675403999999,173310435.21383230,187436,3742.35365000,88056513.98329800,0
1675404000000,23523.57000000,23552.40000000,23505.90000000,23513.55000000,7860.88680000,1675407599999,184941738.23837510,201826,3989.01606000,93851379.58558730,0
1675407600000,23512.71000000,23545.28000000,23447.25000000,23456.23000000,12159.91792000,1675411199999,285632810.49372960,275670,6089.00186000,143031992.70555680,0
1675411200000,23456.22000000,23472.00000000,23322.30000000,23423.52000000,14543.10159000,1675414799999,340277926.59168150,334968,7282.07313000,170386831.74452480,0
1675414800000,23423.52000000,23447.24000000,23399.78000000,23423.17000000,9588.25811000,1675418399999,224619164.87260990,235237,4797.56663000,112392989.24713010,0
1675418400000,23423.17000000,23443.50000000,23352.79000000,23431.91000000,10798.49926000,1675421999999,252774314.82148770,251192,5543.83855000,129775132.19201060,0
1675422000000,23431.91000000,23541.70000000,23416.23000000,23534.13000000,12966.86651000,1675425599999,304445848.11286220,304808,6580.16690000,154500878.92787640,0
1675425600000,23533.32000000,23570.76000000,23486.13000000,23524.75000000,12241.75923000,1675429199999,288000612.32439470,306922,6124.23295000,144084420.69568550,0
1675429200000,23524.20000000,23546.34000000,23244.11000000,23346.63000000,28467.22024000,1675432799999,665719843.83354490,624083,14049.13167000,328542406.22436480,0
1675432800000,23346.63000000,23597.68000000,23227.16000000,23518.32000000,29442.95420000,1675436399999,689501741.60006940,633769,14999.67840000,351289964.38688840,0
1675436400000,23518.42000000,23710.80000000,23408.76000000,23603.36000000,32073.43094000,1675439999999,756583560.01824110,653302,15846.97083000,373812096.22170570,0
1675440000000,23604.62000000,23715.70000000,23513.73000000,23519.21000000,19302.96230000,1675443599999,455921754.26886600,441978,9565.88496000,225960470.43983120,0
1675443600000,23518.92000000,23662.39000000,23501.20000000,23506.58000000,15792.41074000,1675447199999,372241160.75405010,386533,7963.63211000,187715119.88786340,0
1675447200000,23508.21000000,23527.79000000,23366.00000000,23418.30000000,18823.73509000,1675450799999,441230127.22645310,459729,9419.14532000,220790041.90866540,0
1675450800000,23417.75000000,23439.16000000,23300.76000000,23307.99000000,14811.72400000,1675454399999,346387585.46737050,382135,7112.86283000,166353634.61091890,0
1675454400000,23308.05000000,23403.94000000,23204.62000000,23338.35000000,15863.22902000,1675457999999,369993379.62995710,396874,7756.28753000,180917753.43435230,0
1675458000000,23337.66000000,23394.35000000,23302.48000000,23379.01000000,7144.06114000,1675461599999,166870695.76893480,212176,3508.20548000,81949124.85763040,0
1675461600000,23379.01000000,23443.36000000,23375.88000000,23421.02000000,6806.34815000,1675465199999,159325397.57895370,194093,3430.13976000,80294846.64173250,0
1675465200000,23421.72000000,23472.00000000,23402.86000000,23431.90000000,7306.65819000,1675468799999,171266505.73297300,198709,3789.39228000,88825552.69681270,0
1675468800000,23431.90000000,23465.15000000,23382.01000000,23411.30000000,7788.02404000,1675472399999,182467122.76932630,227081,3815.66962000,89402466.03629220,0
1675472400000,23411.39000000,23442.24000000,23365.00000000,23373.87000000,6520.90978000,1675475999999,152674954.42426870,189913,3168.08339000,74177995.93455460,0
1675476000000,23373.87000000,23399.00000000,23347.72000000,23386.89000000,5698.03993000,1675479599999,133193220.45336700,180785,2792.59539000,65279678.46743550,0
1675479600000,23386.53000000,23393.89000000,23331.16000000,23343.43000000,5033.08151000,1675483199999,117578483.38544350,168339,2448.63882000,57202856.32859870,0
1675483200000,23343.12000000,23361.33000000,23314.14000000,23337.71000000,5635.97298000,1675486799999,131522561.23443870,180853,2757.59144000,64353531.08885880,0
1675486800000,23337.70000000,23338.78000000,23263.44000000,23312.38000000,6422.22929000,1675490399999,149657532.50147070,196269,3083.16380000,71847713.66113840,0
1675490400000,23312.76000000,23347.62000000,23253.96000000,23338.23000000,6239.71326000,1675493999999,145470142.97201640,184295,3094.54390000,72147423.32034290,0
1675494000000,23338.23000000,23357.33000000,23293.55000000,23329.18000000,6701.86025000,1675497599999,156352666.18384990,174886,3229.93391000,75355337.78155420,0
1675497600000,23329.18000000,23345.91000000,23296.01000000,23297.59000000,5445.02902000,1675501199999,126963428.43483670,154504,2605.76040000,60762189.70952500,0
1675501200000,23297.83000000,23353.76000000,23292.19000000,23340.02000000,7012.31149000,1675504799999,163569854.08994640,170925,3689.39584000,86060707.95940590,0
1675504800000,23340.02000000,23369.40000000,23331.24000000,23335.83000000,6319.79876000,1675508399999,147554724.18634520,185915,3095.46433000,72274420.91409720,0
1675508400000,23336.09000000,23376.27000000,23332.55000000,23363.76000000,4837.69160000,1675511999999,112986051.22870820,147851,2437.93565000,56939178.84503950,0
1675512000000,23364.14000000,23417.52000000,23340.44000000,23412.84000000,6915.51879000,1675515599999,161641484.68212760,211774,3529.99541000,82511173.78789270,0
1675515600000,23412.84000000,23587.78000000,23408.19000000,23503.73000000,18494.86400000,1675519199999,434874036.74453210,429914,9626.71345000,226354139.11353880,0
1675519200000,23503.75000000,23510.00000000,23393.32000000,23464.36000000,8716.60988000,1675522799999,204429308.86109280,252093,4245.64649000,99574947.16516760,0
1675522800000,23464.36000000,23473.47000000,23387.67000000,23421.45000000,7252.55532000,1675526399999,169919524.34830980,225396,3533.64718000,82790347.60415310,0
1675526400000,23421.45000000,23455.52000000,23358.57000000,23407.83000000,8500.81711000,1675529999999,198992349.45976800,249729,4085.21906000,95634761.21895690,0
1675530000000,23408.28000000,23465.00000000,23392.28000000,23439.63000000,7603.54367000,1675533599999,178093276.97697200,236274,3825.81030000,89611514.52770480,0
1675533600000,23439.01000000,23472.50000000,23402.22000000,23445.66000000,6501.30189000,1675537199999,152386763.63270750,206230,3237.92456000,75897289.44357240,0
1675537200000,23445.66000000,23454.94000000,23415.01000000,23425.89000000,4277.87142000,1675540799999,100260979.69348680,156574,2076.59403000,48669971.71226620,0
1675540800000,23425.28000000,23442.27000000,23389.00000000,23412.48000000,5484.38416000,1675544399999,128427942.69332630,170166,2553.28879000,59792525.98456580,0
1675544400000,23412.48000000,23418.42000000,23372.92000000,23413.98000000,4614.64216000,1675547999999,108006061.79287420,152567,2260.49657000,52908192.44592870,0
1675548000000,23413.54000000,23449.96000000,23391.26000000,23402.89000000,4638.30091000,1675551599999,108614724.66810090,145155,2260.83161000,52944004.61801600,0
1675551600000,23402.89000000,23423.67000000,23259.62000000,23326.84000000,9471.40173000,1675555199999,221140412.37873510,254916,4408.98751000,102951130.02034540,0
1675555200000,23327.66000000,23371.99000000,23230.00000000,23291.00000000,9671.24209000,1675558799999,225396499.47541310,274940,4733.77927000,110329800.90420560,0
1675558800000,23290.99000000,23333.06000000,23261.22000000,23319.48000000,5783.19791000,1675562399999,134786591.12241080,203277,2975.73173000,69355899.23426610,0
1675562400000,23319.86000000,23347.59000000,23292.00000000,23292.21000000,5444.09162000,1675565999999,126994832.88074890,159168,2717.74502000,63398915.05699270,0
1675566000000,23292.22000000,23349.73000000,23289.40000000,23344.53000000,6152.28873000,1675569599999,143461488.09175520,170665,3190.97910000,74410630.15082590,0
1675569600000,23344.53000000,23377.54000000,23326.23000000,23364.00000000,5037.21360000,1675573199999,117613614.96221260,146291,2550.83950000,59560557.51686920,0
1675573200000,23364.33000000,23390.00000000,23360.73000000,23375.60000000,4740.79244000,1675576799999,110813738.22001940,130847,2416.23960000,56479673.48110130,0
1675576800000,23375.12000000,23433.33000000,23343.51000000,23392.80000000,6465.15081000,1675580399999,151159507.14654840,161154,3256.09869000,76130932.18095530,0
1675580400000,23392.35000000,23404.60000000,23360.92000000,23377.40000000,4231.56632000,1675583999999,98948623.82038070,118258,2092.14965000,48922488.43547610,0
1675584000000,23377.03000000,23419.74000000,23363.98000000,23393.26000000,5924.89158000,1675587599999,138563332.42331220,169672,2987.99253000,69881010.67325440,0
1675587600000,23393.26000000,23398.20000000,23356.40000000,23365.02000000,5404.85788000,1675591199999,126351086.87741360,149924,2656.39862000,62100219.84958660,0
1675591200000,23365.02000000,23404.23000000,23360.86000000,23395.57000000,5787.27193000,1675594799999,135314322.55654720,150642,2967.55323000,69386480.32714780,0
1675594800000,23396.12000000,23404.53000000,23345.00000000,23356.33000000,7010.70036000,1675598399999,163884318.59657050,184900,3427.23606000,80118399.16808590,0
1675598400000,23356.86000000,23374.80000000,23000.01000000,23170.56000000,15435.67672000,1675601999999,358877910.43722060,369336,7316.05721000,170111822.71165210,0
1675602000000,23170.56000000,23218.28000000,23070.02000000,23167.62000000,15897.13766000,1675605599999,367955602.35430380,414053,8010.72590000,185422418.22930090,0
1675605600000,23166.96000000,23212.16000000,23140.00000000,23163.45000000,9505.48223000,1675609199999,220286346.06664770,281109,4798.05592000,111197205.01922850,0
1675609200000,23163.45000000,23203.64000000,23060.01000000,23096.16000000,10713.90542000,1675612799999,247876060.74544800,316865,5220.38935000,120777715.84815510,0
1675612800000,23096.92000000,23157.75000000,22990.80000000,23075.54000000,12824.13549000,1675616399999,296120869.28746740,355085,6343.46035000,146490534.26852860,0
1675616400000,23075.53000000,23108.30000000,22807.99000000,22851.48000000,21945.26322000,1675619999999,503881909.97723060,541610,10642.35936000,244387212.03161920,0
1675620000000,22851.48000000,22950.90000000,22815.00000000,22843.92000000,10547.34873000,1675623599999,241328407.13225010,316791,5353.59897000,122501251.49538750,0
1675623600000,22843.92000000,22916.33000000,22743.00000000,22891.80000000,11267.40675000,1675627199999,257540947.89178880,319723,5518.86424000,126159906.22685910,0
1675627200000,22892.65000000,22942.03000000,22852.01000000,22886.30000000,6973.04337000,1675630799999,159601475.43214550,237968,3453.45580000,79047744.38219330,0
1675630800000,22886.90000000,22897.86000000,22795.01000000,22896.41000000,6714.17625000,1675634399999,153524980.96486200,229849,3327.42657000,76086904.55129120,0
1675634400000,22896.41000000,23030.00000000,22887.13000000,22979.51000000,7698.39571000,1675637999999,176813267.20211230,254777,3939.44376000,90476103.92563310,0
1675638000000,22979.51000000,23005.81000000,22900.91000000,22932.91000000,8076.10235000,1675641599999,185367283.16912440,247012,3988.64269000,91552795.45171820,0
1675641600000,22932.91000000,23094.92000000,22918.61000000,23050.39000000,8222.12818000,1675645199999,189290140.47547560,265055,4316.77955000,99379573.16644970,0
